-0.000,1.000,-0.200,0.000,0.000,0.004,-0.009,-0.005,-0.001,0.001,0.006,-0.047,-0.085,0.186,-0.066,0.049,-0.019,0.046,-0.140,0.156,-0.021,0.013,-0.010,-0.000,-0.001,-0.007,0.018,0.018,-0.005,-0.008,-0.000,-0.014,0.010,0.015,-0.029,-0.066,-0.110,0.256,0.644,-0.135,0.052,-0.248,-0.068,0.160
0.156,0.988,-0.200,0.000,0.000,-0.002,-0.011,0.006,-0.001,0.001,0.002,-0.047,-0.085,0.182,-0.058,0.048,-0.022,0.044,-0.140,0.149,-0.011,0.021,-0.006,0.001,-0.002,-0.009,0.016,0.021,-0.006,-0.003,0.001,-0.015,0.019,0.014,-0.000,-0.062,-0.077,0.218,0.661,-0.112,0.059,-0.226,-0.088,0.143
0.309,0.951,-0.200,0.000,0.000,-0.005,-0.022,0.009,-0.001,0.001,0.002,-0.046,-0.085,0.178,-0.055,0.050,-0.023,0.043,-0.139,0.144,-0.006,0.036,0.000,0.003,0.005,-0.015,0.002,0.014,-0.001,0.001,0.007,-0.014,0.011,0.037,0.014,-0.063,-0.066,0.189,0.677,-0.089,0.077,-0.210,-0.119,0.123
0.454,0.891,-0.200,0.000,0.000,-0.020,-0.033,-0.006,-0.001,0.001,0.002,-0.045,-0.083,0.173,-0.052,0.055,-0.023,0.044,-0.135,0.138,-0.002,0.039,-0.000,0.003,0.003,-0.010,0.011,0.008,-0.001,0.004,0.008,-0.018,0.010,-0.013,0.027,-0.067,-0.070,0.159,0.687,-0.067,0.095,-0.194,-0.139,0.101
0.588,0.809,-0.200,0.000,0.000,-0.034,-0.046,-0.021,-0.001,0.001,0.002,-0.044,-0.080,0.169,-0.043,0.053,-0.023,0.047,-0.130,0.129,0.005,0.026,-0.000,0.000,0.009,-0.008,0.015,0.013,0.001,0.006,0.015,-0.021,0.013,-0.016,0.060,-0.082,-0.063,0.119,0.688,-0.053,0.086,-0.185,-0.128,0.079
0.707,0.707,-0.200,0.000,0.000,-0.037,-0.057,-0.012,-0.001,0.000,0.004,-0.044,-0.076,0.164,-0.042,0.055,-0.022,0.048,-0.124,0.121,0.009,0.034,0.006,-0.001,0.012,-0.010,-0.001,-0.003,0.003,0.001,0.016,-0.019,0.005,0.022,0.102,-0.099,-0.061,0.064,0.686,-0.036,0.079,-0.183,-0.072,0.046
0.809,0.588,-0.200,0.000,0.000,-0.037,-0.050,0.006,-0.001,0.000,0.007,-0.046,-0.070,0.159,-0.039,0.053,-0.020,0.048,-0.118,0.114,0.011,0.041,0.006,-0.004,0.011,-0.012,0.009,-0.010,0.005,-0.001,0.016,-0.019,0.005,0.021,0.148,-0.105,-0.077,0.008,0.683,-0.009,0.106,-0.191,0.028,-0.000
0.891,0.454,-0.200,0.000,0.000,-0.036,-0.038,0.011,-0.002,0.000,0.009,-0.047,-0.066,0.154,-0.033,0.058,-0.018,0.049,-0.113,0.108,0.016,0.054,0.008,-0.004,0.010,-0.008,0.010,0.015,0.009,0.005,0.007,-0.012,0.012,0.025,0.202,-0.101,-0.092,-0.050,0.690,0.009,0.129,-0.202,0.161,-0.060
0.951,0.309,-0.200,0.000,0.000,-0.031,-0.027,0.011,-0.002,-0.000,0.013,-0.049,-0.065,0.152,-0.032,0.054,-0.015,0.052,-0.111,0.108,0.020,0.060,0.010,-0.002,0.001,-0.003,0.001,0.002,0.006,0.009,0.002,-0.007,0.007,-0.007,0.250,-0.088,-0.127,-0.111,0.711,0.019,0.128,-0.214,0.313,-0.137
0.988,0.156,-0.200,0.000,0.000,-0.029,-0.002,0.016,-0.002,-0.000,0.016,-0.048,-0.066,0.151,-0.029,0.056,-0.013,0.055,-0.112,0.114,0.019,0.061,0.004,0.002,-0.006,0.002,0.009,0.004,0.005,0.008,-0.002,0.021,-0.011,0.017,0.270,-0.074,-0.153,-0.134,0.728,0.003,0.119,-0.229,0.420,-0.208
1.000,0.000,-0.200,0.000,0.000,-0.006,0.021,0.016,-0.002,-0.000,0.017,-0.048,-0.070,0.151,-0.026,0.059,-0.011,0.057,-0.114,0.125,0.009,0.067,0.002,0.001,-0.013,0.001,0.004,0.023,0.005,0.006,-0.011,0.038,-0.027,0.030,0.260,-0.059,-0.142,-0.119,0.743,-0.007,0.119,-0.261,0.460,-0.255
0.988,-0.156,-0.200,0.000,0.000,0.010,0.046,0.009,-0.002,0.000,0.017,-0.047,-0.075,0.152,-0.026,0.059,-0.009,0.059,-0.119,0.145,-0.004,0.086,0.000,0.002,-0.014,-0.000,0.003,-0.005,0.003,0.001,-0.013,0.064,-0.038,0.047,0.208,-0.056,-0.141,-0.028,0.753,-0.041,0.115,-0.248,0.369,-0.265
0.951,-0.309,-0.200,0.000,0.000,0.007,0.050,0.018,-0.002,0.000,0.016,-0.046,-0.085,0.154,-0.023,0.056,-0.009,0.058,-0.120,0.164,-0.026,0.105,-0.000,0.001,-0.021,0.007,0.009,-0.006,0.002,-0.000,0.005,0.024,-0.040,0.043,0.128,-0.079,-0.119,0.075,0.739,-0.054,0.120,-0.213,0.177,-0.218
0.891,-0.454,-0.200,0.000,0.000,0.029,0.055,0.007,-0.002,0.000,0.012,-0.047,-0.091,0.159,-0.020,0.055,-0.008,0.058,-0.112,0.155,-0.041,0.129,-0.012,-0.003,-0.017,0.015,0.002,-0.010,-0.000,0.000,0.026,-0.041,-0.028,0.055,0.070,-0.101,-0.109,0.159,0.685,-0.075,0.147,-0.168,0.024,-0.116
0.809,-0.588,-0.200,0.000,0.000,0.034,0.051,-0.038,-0.002,0.001,0.007,-0.049,-0.100,0.165,-0.021,0.055,-0.009,0.060,-0.101,0.133,-0.048,0.059,-0.014,-0.005,-0.024,0.013,0.000,-0.001,-0.001,0.004,0.029,-0.045,-0.003,-0.399,0.022,-0.127,-0.111,0.245,0.640,-0.101,0.147,-0.135,-0.040,-0.029
0.707,-0.707,-0.200,0.000,0.000,0.013,0.014,0.009,-0.001,0.001,0.003,-0.051,-0.106,0.168,-0.021,0.056,-0.007,0.063,-0.102,0.135,-0.031,0.001,-0.012,-0.007,-0.013,0.010,0.000,0.013,0.004,0.013,-0.007,0.013,0.048,0.212,0.066,-0.171,-0.136,0.234,0.555,-0.173,0.101,-0.143,0.019,0.065
0.588,-0.809,-0.200,0.000,0.000,-0.001,-0.009,0.016,-0.001,0.001,0.003,-0.054,-0.107,0.170,-0.020,0.053,-0.012,0.065,-0.104,0.137,-0.027,0.062,0.008,-0.010,0.002,-0.002,0.001,-0.010,-0.023,-0.006,-0.004,0.003,-0.025,-0.092,0.039,-0.104,-0.145,0.198,0.519,-0.056,0.149,-0.148,0.080,0.152
0.454,-0.891,-0.200,0.000,0.000,0.022,-0.006,0.013,-0.001,0.001,0.003,-0.059,-0.106,0.168,-0.020,0.053,-0.010,0.063,-0.104,0.140,-0.037,0.005,-0.007,-0.006,0.002,-0.003,0.001,-0.008,0.016,-0.002,0.004,0.010,-0.000,0.024,0.058,-0.109,-0.152,0.167,0.459,-0.069,0.143,-0.161,0.123,0.226
0.309,-0.951,-0.200,0.000,0.000,0.012,-0.001,0.022,-0.001,0.001,0.001,-0.057,-0.105,0.167,-0.020,0.053,-0.010,0.064,-0.104,0.143,-0.027,0.033,-0.003,0.005,0.000,-0.001,-0.000,-0.000,-0.008,0.004,-0.000,0.004,0.021,0.009,0.057,-0.107,-0.157,0.169,0.436,-0.070,0.139,-0.144,0.084,0.274
0.156,-0.988,-0.200,0.000,0.000,0.009,0.000,0.001,-0.001,0.001,0.001,-0.055,-0.105,0.168,-0.021,0.051,-0.013,0.064,-0.103,0.144,-0.033,0.028,0.001,0.004,0.002,-0.001,-0.002,-0.004,-0.001,-0.002,-0.000,0.002,-0.020,0.008,0.062,-0.098,-0.153,0.118,0.409,-0.042,0.139,-0.142,0.112,0.326
0.000,-1.000,-0.200,0.000,0.000,0.012,0.003,-0.009,-0.001,0.001,0.001,-0.055,-0.104,0.167,-0.023,0.050,-0.011,0.064,-0.103,0.145,-0.034,0.019,0.000,0.001,0.003,-0.000,-0.005,-0.005,0.006,0.001,-0.000,0.001,0.003,-0.029,0.051,-0.110,-0.144,0.080,0.383,-0.059,0.113,-0.129,0.114,0.380
-0.156,-0.988,-0.200,0.000,0.000,0.013,0.007,-0.007,-0.001,0.001,0.001,-0.054,-0.101,0.165,-0.024,0.051,-0.011,0.063,-0.103,0.145,-0.034,0.022,-0.000,-0.000,0.002,-0.006,-0.002,0.011,-0.002,-0.004,0.002,-0.000,-0.000,0.012,0.048,-0.113,-0.144,0.020,0.357,-0.081,0.098,-0.117,0.104,0.426
-0.309,-0.951,-0.200,0.000,0.000,0.026,-0.004,0.012,-0.001,0.001,0.001,-0.055,-0.098,0.162,-0.025,0.051,-0.012,0.060,-0.101,0.145,-0.034,0.020,-0.000,0.000,0.009,-0.006,-0.001,-0.002,-0.003,-0.008,0.005,0.001,-0.003,-0.008,0.037,-0.107,-0.133,-0.025,0.322,-0.094,0.091,-0.108,0.107,0.472
-0.454,-0.891,-0.200,0.000,0.000,0.033,-0.009,0.026,-0.001,0.001,-0.001,-0.055,-0.094,0.158,-0.025,0.050,-0.013,0.056,-0.099,0.145,-0.035,0.020,-0.005,0.000,0.011,-0.011,-0.001,-0.003,-0.002,-0.007,0.008,0.000,-0.001,-0.001,0.020,-0.087,-0.139,-0.028,0.284,-0.146,0.103,-0.100,0.070,0.494
-0.588,-0.809,-0.200,0.000,0.000,0.037,-0.015,0.019,-0.001,0.001,-0.003,-0.054,-0.091,0.155,-0.026,0.049,-0.016,0.055,-0.095,0.145,-0.036,0.018,-0.008,0.001,0.011,-0.010,-0.002,-0.002,-0.012,-0.001,0.009,-0.001,-0.005,-0.004,0.007,-0.069,-0.142,0.016,0.226,-0.206,0.121,-0.092,0.035,0.509
-0.707,-0.707,-0.200,0.000,0.000,0.051,-0.015,-0.005,-0.001,0.001,-0.007,-0.053,-0.086,0.151,-0.027,0.046,-0.022,0.058,-0.090,0.145,-0.041,0.017,-0.008,0.003,0.014,-0.013,-0.001,-0.004,-0.010,0.008,0.009,0.001,-0.008,-0.013,-0.004,-0.062,-0.164,0.130,0.155,-0.270,0.122,-0.082,-0.007,0.515
-0.809,-0.588,-0.200,0.000,0.000,0.042,-0.023,-0.018,-0.000,0.000,-0.011,-0.052,-0.083,0.150,-0.028,0.044,-0.026,0.060,-0.086,0.144,-0.043,0.019,-0.010,0.006,0.004,-0.002,-0.002,-0.006,-0.014,0.003,0.011,0.002,-0.001,0.025,-0.005,-0.071,-0.211,0.326,0.061,-0.339,0.102,-0.087,-0.060,0.521
-0.891,-0.454,-0.200,0.000,0.000,0.017,-0.005,-0.004,-0.000,0.000,-0.014,-0.050,-0.083,0.155,-0.032,0.039,-0.031,0.059,-0.084,0.145,-0.046,0.023,-0.008,0.005,-0.002,0.011,-0.014,-0.009,-0.011,-0.003,0.006,0.003,-0.010,0.009,0.031,-0.083,-0.259,0.503,-0.068,-0.348,0.072,-0.115,-0.080,0.552
-0.951,-0.309,-0.200,0.000,0.000,-0.007,0.021,0.021,-0.000,0.000,-0.014,-0.048,-0.087,0.167,-0.036,0.034,-0.032,0.057,-0.084,0.148,-0.048,0.019,0.003,0.001,-0.019,0.038,-0.008,-0.031,0.001,-0.008,-0.003,0.007,-0.005,-0.013,0.068,-0.085,-0.291,0.568,-0.198,-0.324,0.086,-0.129,-0.061,0.599
-0.988,-0.156,-0.200,0.000,0.000,-0.003,0.039,0.033,-0.000,0.001,-0.011,-0.048,-0.097,0.189,-0.037,0.018,-0.032,0.054,-0.087,0.152,-0.050,0.020,0.010,-0.001,-0.033,0.063,-0.002,-0.037,-0.000,-0.005,-0.012,0.015,-0.006,0.001,0.105,-0.086,-0.293,0.544,-0.285,-0.262,0.115,-0.148,-0.023,0.641
-1.000,0.000,-0.200,0.000,0.000,-0.008,0.059,0.021,-0.000,0.001,-0.004,-0.048,-0.111,0.218,-0.045,-0.010,-0.031,0.054,-0.095,0.159,-0.054,0.022,0.016,-0.000,-0.029,0.048,-0.021,-0.078,-0.001,0.003,-0.017,0.013,-0.003,0.006,0.108,-0.083,-0.284,0.487,-0.303,-0.216,0.122,-0.159,-0.011,0.656
-0.988,0.156,-0.200,0.000,0.000,-0.006,0.075,0.004,-0.000,0.001,0.003,-0.048,-0.118,0.229,-0.055,-0.053,-0.030,0.056,-0.102,0.165,-0.058,0.019,0.020,0.001,-0.013,0.012,-0.024,-0.102,0.002,0.001,-0.019,0.015,-0.011,-0.010,0.113,-0.092,-0.273,0.351,-0.272,-0.152,0.096,-0.157,0.040,0.651
-0.951,0.309,-0.200,0.000,0.000,-0.015,0.080,-0.003,-0.000,0.001,0.011,-0.048,-0.119,0.220,-0.065,-0.095,-0.027,0.054,-0.110,0.170,-0.062,0.023,0.025,-0.001,0.001,-0.029,-0.020,-0.090,0.008,-0.006,-0.022,0.016,-0.005,0.026,0.099,-0.102,-0.230,0.185,-0.160,-0.094,0.074,-0.152,0.095,0.613
-0.891,0.454,-0.200,0.000,0.000,-0.029,0.085,0.022,-0.000,0.002,0.021,-0.048,-0.114,0.193,-0.080,-0.092,-0.024,0.050,-0.119,0.177,-0.064,0.021,0.023,-0.001,0.014,-0.059,-0.055,0.106,0.009,-0.012,-0.019,0.012,-0.008,-0.017,0.106,-0.109,-0.185,0.050,0.021,-0.029,0.072,-0.167,0.167,0.562
-0.809,0.588,-0.200,0.000,0.000,-0.040,0.072,0.088,-0.001,0.002,0.023,-0.047,-0.109,0.180,-0.100,-0.003,-0.020,0.044,-0.125,0.180,-0.069,0.019,-0.009,-0.001,-0.002,-0.009,-0.027,0.232,0.013,-0.018,-0.010,0.005,-0.008,-0.013,0.118,-0.092,-0.164,0.057,0.245,-0.027,0.112,-0.193,0.201,0.488
-0.707,0.707,-0.200,0.000,0.000,-0.034,0.040,0.037,-0.001,0.002,0.021,-0.049,-0.112,0.184,-0.095,0.063,-0.017,0.040,-0.128,0.180,-0.070,0.020,0.005,-0.003,-0.006,0.007,0.041,0.098,0.004,-0.005,-0.006,0.005,0.001,0.018,0.132,-0.057,-0.150,0.113,0.392,-0.049,0.171,-0.238,0.191,0.417
-0.588,0.809,-0.200,0.000,0.000,-0.031,0.023,-0.012,-0.001,0.002,0.024,-0.047,-0.112,0.184,-0.070,0.065,-0.018,0.043,-0.127,0.178,-0.073,0.022,0.001,0.007,0.003,0.004,0.022,-0.119,-0.001,0.018,0.002,-0.002,-0.012,0.006,0.069,-0.068,-0.173,0.171,0.486,-0.094,0.122,-0.220,0.141,0.346
-0.454,0.891,-0.200,0.000,0.000,-0.013,0.015,-0.051,-0.001,0.002,0.022,-0.044,-0.112,0.187,-0.068,0.009,-0.019,0.050,-0.125,0.177,-0.078,0.026,-0.005,0.008,-0.001,0.006,-0.001,-0.047,-0.005,0.012,0.008,0.000,-0.015,0.013,0.016,-0.088,-0.186,0.188,0.549,-0.108,0.079,-0.201,0.117,0.281
-0.309,0.951,-0.200,0.000,0.000,0.004,0.002,-0.043,-0.001,0.002,0.019,-0.043,-0.109,0.190,-0.078,0.049,-0.020,0.049,-0.122,0.177,-0.081,0.028,-0.008,0.003,0.012,0.003,-0.026,0.034,-0.001,-0.007,0.005,0.004,0.000,-0.004,-0.017,-0.095,-0.194,0.212,0.609,-0.127,0.042,-0.192,0.082,0.231
-0.156,0.988,-0.200,0.000,0.000,0.010,0.000,0.002,-0.001,0.002,0.016,-0.042,-0.107,0.191,-0.083,0.048,-0.021,0.044,-0.119,0.177,-0.084,0.024,-0.008,0.000,0.005,0.001,-0.001,-0.026,-0.005,-0.016,0.008,0.001,-0.014,-0.017,-0.002,-0.086,-0.193,0.199,0.636,-0.129,0.054,-0.196,0.040,0.195
-0.000,1.000,-0.200,0.000,0.000,0.010,0.025,0.030,-0.001,0.003,0.015,-0.042,-0.105,0.190,-0.080,0.035,-0.023,0.040,-0.116,0.177,-0.092,0.027,-0.004,-0.001,0.004,-0.003,0.007,-0.025,-0.005,-0.009,0.006,-0.001,-0.015,0.011,-0.004,-0.066,-0.174,0.191,0.650,-0.101,0.098,-0.193,0.009,0.171
