-0.014166666666666668,-0.0005,-0.458,0.8846666666666667,-0.45483333333333337,-0.0,-0.0635,-0.00016666666666666666,-0.39766666666666667,0.766,-0.20483333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.014833333333333332,-0.001,-0.4381666666666667,0.8238333333333334,-0.44283333333333336,-0.0,-0.05483333333333334,-0.001,-0.39816666666666667,0.7816666666666667,-0.20483333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.013833333333333335,-0.005833333333333334,-0.4026666666666667,0.7478333333333333,-0.41833333333333333,-0.0,-0.041833333333333333,-0.0023333333333333335,-0.404,0.8023333333333333,-0.21083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.005833333333333334,-0.015166666666666667,-0.3616666666666667,0.6863333333333334,-0.387,-0.0,-0.0305,-0.002,-0.4121666666666667,0.8271666666666667,-0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.0003333333333333333,-0.018166666666666668,-0.3601666666666667,0.671,-0.36250000000000004,-0.0,-0.026333333333333334,0.0005,-0.4121666666666667,0.8351666666666667,-0.23500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.021666666666666667,-0.019333333333333334,-0.4051666666666667,0.649,-0.3446666666666667,-0.0,-0.017333333333333333,0.0036666666666666666,-0.4098333333333334,0.8553333333333334,-0.24300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.008833333333333334,-0.02,-0.3998333333333334,0.8523333333333334,-0.24050000000000002,-0.0,-0.024333333333333332,0.018,-0.41283333333333333,0.7426666666666667,-0.3146666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
-0.017666666666666667,-0.017166666666666667,-0.4055,0.8280000000000001,-0.22166666666666668,-0.0,-0.03166666666666667,0.0033333333333333335,-0.41200000000000003,0.7036666666666667,-0.3403333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.014,-0.021500000000000002,-0.37783333333333335,0.8046666666666668,-0.22050000000000003,-0.0,-0.018,-0.0045,-0.38633333333333336,0.6865,-0.35633333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.057,-0.035166666666666666,-0.3458333333333333,0.7731666666666667,-0.22183333333333335,-0.0,-0.0075,-0.011000000000000001,-0.42850000000000005,0.8106666666666668,-0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.0795,-0.0335,-0.34883333333333333,0.7673333333333334,-0.21766666666666667,-0.0,-0.0018333333333333333,-0.015,-0.47100000000000003,0.9476666666666667,-0.42300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.08900000000000001,-0.012333333333333333,-0.4028333333333334,0.7336666666666667,-0.21450000000000002,-0.0,0.007833333333333333,-0.0095,-0.48850000000000005,1.0791666666666666,-0.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
0.08766666666666667,-0.0023333333333333335,-0.41050000000000003,0.7341666666666667,-0.21333333333333335,-0.0,0.0075,-0.005333333333333333,-0.4871666666666667,1.0775000000000001,-0.46016666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,0.0,0.0
